state,date,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
US-OR,2020-08-06,5.97,1.93,3.97,2.58,0.84,1.49,Oregon,OR,West,Pacific
US-OR,2020-08-07,5.52,1.87,3.46,2.44,0.72,1.44,Oregon,OR,West,Pacific
US-OR,2020-08-08,5.43,1.82,3.28,2.38,0.65,1.48,Oregon,OR,West,Pacific
US-OR,2020-08-09,5.55,1.9,3.31,2.3,0.72,1.59,Oregon,OR,West,Pacific
US-OR,2020-08-10,5.97,1.92,3.56,2.6,0.83,1.53,Oregon,OR,West,Pacific
US-OR,2020-08-11,6.06,2.05,3.52,2.51,0.8,1.43,Oregon,OR,West,Pacific
US-OR,2020-08-12,5.88,1.96,3.54,2.63,0.85,1.45,Oregon,OR,West,Pacific
US-OR,2020-08-13,5.76,2.04,3.6,2.59,0.73,1.42,Oregon,OR,West,Pacific
US-OR,2020-08-14,5.51,1.92,3.25,2.48,0.68,1.4,Oregon,OR,West,Pacific
US-OR,2020-08-15,5.22,1.74,3.04,2.43,0.62,1.38,Oregon,OR,West,Pacific
US-OR,2020-08-16,5.45,1.85,3.37,2.33,0.63,1.38,Oregon,OR,West,Pacific
US-OR,2020-08-17,5.88,1.82,3.44,2.5,0.77,1.5,Oregon,OR,West,Pacific
US-OR,2020-08-18,5.82,1.82,3.46,2.47,0.78,1.44,Oregon,OR,West,Pacific
US-OR,2020-08-19,5.89,1.86,3.57,2.46,0.8,1.44,Oregon,OR,West,Pacific
US-OR,2020-08-20,5.77,1.88,3.53,2.35,0.81,1.53,Oregon,OR,West,Pacific
US-OR,2020-08-21,5.54,1.79,3.4,2.37,0.71,1.45,Oregon,OR,West,Pacific
US-OR,2020-08-22,5.25,1.76,3.33,2.17,0.61,1.47,Oregon,OR,West,Pacific
US-OR,2020-08-23,5.49,1.8,3.31,2.07,0.66,1.55,Oregon,OR,West,Pacific
US-OR,2020-08-24,6.01,1.86,3.46,2.35,0.81,1.41,Oregon,OR,West,Pacific
US-OR,2020-08-25,6.05,1.91,3.58,2.42,0.87,1.48,Oregon,OR,West,Pacific
US-OR,2020-08-26,5.95,1.86,3.5,2.4,0.81,1.49,Oregon,OR,West,Pacific
US-OR,2020-08-27,5.77,1.85,3.38,2.3,0.81,1.39,Oregon,OR,West,Pacific
US-OR,2020-08-28,5.47,1.75,3.18,2.22,0.74,1.46,Oregon,OR,West,Pacific
US-OR,2020-08-29,5.24,1.75,3.09,2.16,0.64,1.52,Oregon,OR,West,Pacific
US-OR,2020-08-30,5.2,1.83,3.16,2.11,0.53,1.54,Oregon,OR,West,Pacific
US-OR,2020-08-31,5.72,2.01,3.71,2.33,0.82,1.5,Oregon,OR,West,Pacific
US-OR,2020-09-01,5.87,1.9,3.71,2.28,0.84,1.51,Oregon,OR,West,Pacific
US-OR,2020-09-02,6.09,1.84,3.55,2.35,0.81,1.52,Oregon,OR,West,Pacific
US-OR,2020-09-03,5.91,1.8,3.45,2.17,0.77,1.39,Oregon,OR,West,Pacific
US-OR,2020-09-04,5.39,1.71,3.23,2.08,0.72,1.41,Oregon,OR,West,Pacific
US-OR,2020-09-05,5.27,1.74,3.04,2.03,0.65,1.43,Oregon,OR,West,Pacific
US-OR,2020-09-06,5.27,1.81,3.26,2.03,0.6,1.55,Oregon,OR,West,Pacific
US-OR,2020-09-07,5.21,1.62,3.04,2.0,0.66,1.39,Oregon,OR,West,Pacific
US-OR,2020-09-08,4.99,1.59,2.63,1.8,0.72,1.1,Oregon,OR,West,Pacific
US-OR,2020-09-09,4.98,1.65,2.68,1.86,0.7,1.03,Oregon,OR,West,Pacific
US-OR,2020-09-10,5.07,1.79,2.66,1.78,0.68,1.14,Oregon,OR,West,Pacific
US-OR,2020-09-11,5.11,2.02,2.65,1.8,0.66,1.14,Oregon,OR,West,Pacific
US-OR,2020-09-12,4.91,2.14,2.67,1.82,0.57,1.26,Oregon,OR,West,Pacific
US-OR,2020-09-13,5.18,2.27,2.94,1.77,0.6,1.3,Oregon,OR,West,Pacific
US-OR,2020-09-14,6.07,2.3,3.29,1.96,0.81,1.38,Oregon,OR,West,Pacific
US-OR,2020-09-15,6.13,2.21,3.57,2.05,0.83,1.41,Oregon,OR,West,Pacific
US-OR,2020-09-16,6.04,2.13,3.58,2.1,0.75,1.34,Oregon,OR,West,Pacific
US-OR,2020-09-17,6.06,1.99,3.59,2.11,0.77,1.34,Oregon,OR,West,Pacific
US-OR,2020-09-18,5.78,1.89,3.18,2.06,0.72,1.31,Oregon,OR,West,Pacific
US-OR,2020-09-19,5.42,1.99,3.16,1.97,0.6,1.39,Oregon,OR,West,Pacific
US-OR,2020-09-20,5.72,1.95,3.3,2.07,0.66,1.41,Oregon,OR,West,Pacific
US-OR,2020-09-21,6.34,2.07,3.67,2.26,0.84,1.45,Oregon,OR,West,Pacific
US-OR,2020-09-22,6.59,2.2,3.83,2.29,0.94,1.49,Oregon,OR,West,Pacific
US-OR,2020-09-23,6.32,2.19,3.73,2.29,0.89,1.38,Oregon,OR,West,Pacific
US-OR,2020-09-24,6.56,2.17,3.7,2.34,0.92,1.39,Oregon,OR,West,Pacific
US-OR,2020-09-25,6.12,2.16,3.5,2.23,0.85,1.3,Oregon,OR,West,Pacific
US-OR,2020-09-26,5.35,2.13,3.2,2.13,0.59,1.4,Oregon,OR,West,Pacific
US-OR,2020-09-27,5.74,2.2,3.4,2.23,0.69,1.41,Oregon,OR,West,Pacific
US-OR,2020-09-28,6.3,2.26,3.73,2.39,0.9,1.45,Oregon,OR,West,Pacific
US-OR,2020-09-29,6.35,2.16,3.77,2.33,0.9,1.38,Oregon,OR,West,Pacific
US-OR,2020-09-30,6.23,2.14,3.61,2.35,0.88,1.33,Oregon,OR,West,Pacific
US-OR,2020-10-01,6.33,2.17,3.71,2.33,0.92,1.33,Oregon,OR,West,Pacific
US-OR,2020-10-02,5.75,2.41,3.46,2.85,0.76,1.27,Oregon,OR,West,Pacific
US-OR,2020-10-03,5.37,2.36,3.17,2.62,0.67,1.46,Oregon,OR,West,Pacific
US-OR,2020-10-04,5.81,2.39,3.5,2.72,0.71,1.47,Oregon,OR,West,Pacific
US-OR,2020-10-05,6.38,2.61,3.9,3.17,0.9,1.4,Oregon,OR,West,Pacific
US-OR,2020-10-06,6.62,2.49,4.03,3.0,0.93,1.38,Oregon,OR,West,Pacific
US-OR,2020-10-07,6.52,2.47,3.9,2.82,0.95,1.45,Oregon,OR,West,Pacific
US-OR,2020-10-08,6.39,2.5,3.87,2.69,0.84,1.37,Oregon,OR,West,Pacific
US-OR,2020-10-09,5.94,2.74,3.56,2.56,0.8,1.4,Oregon,OR,West,Pacific
US-OR,2020-10-10,5.65,2.46,3.54,2.35,0.7,1.35,Oregon,OR,West,Pacific
US-OR,2020-10-11,5.95,2.38,3.84,2.3,0.72,1.38,Oregon,OR,West,Pacific
US-OR,2020-10-12,6.53,2.43,4.07,2.59,0.99,1.41,Oregon,OR,West,Pacific
US-OR,2020-10-13,6.55,2.46,4.05,2.61,0.91,1.36,Oregon,OR,West,Pacific
US-OR,2020-10-14,6.42,2.4,3.91,2.44,0.87,1.38,Oregon,OR,West,Pacific
US-OR,2020-10-15,6.26,2.5,3.86,2.59,0.83,1.35,Oregon,OR,West,Pacific
US-OR,2020-10-16,5.83,2.44,3.68,2.39,0.79,1.33,Oregon,OR,West,Pacific
US-OR,2020-10-17,5.31,2.33,3.33,2.38,0.65,1.36,Oregon,OR,West,Pacific
US-OR,2020-10-18,5.95,2.28,3.69,2.44,0.73,1.45,Oregon,OR,West,Pacific
US-OR,2020-10-19,6.67,2.49,4.1,2.6,0.96,1.46,Oregon,OR,West,Pacific
US-PA,2020-01-01,7.47,9.75,4.61,4.49,0.96,2.54,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-02,8.0,10.17,4.66,4.54,1.19,2.29,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-03,7.44,9.97,4.3,4.38,1.15,2.23,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-04,7.19,9.97,4.23,4.46,0.93,2.27,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-05,7.53,9.2,4.51,4.38,1.04,2.2,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-06,8.2,9.26,4.84,4.37,1.27,2.26,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-07,7.99,9.1,4.77,4.31,1.2,2.08,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-08,7.75,8.77,4.75,4.08,1.19,1.94,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-09,7.84,8.54,4.86,4.27,1.19,1.97,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-10,7.25,7.88,4.46,4.11,1.05,2.03,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-11,6.87,8.11,4.18,4.31,0.93,2.16,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-12,7.51,7.87,4.67,4.38,1.02,2.17,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-13,8.19,7.98,4.93,4.64,1.3,2.17,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-14,8.19,7.94,5.03,4.73,1.28,2.13,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-15,8.2,7.71,5.04,4.33,1.27,2.02,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-16,7.84,7.62,4.76,4.25,1.2,2.0,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-17,6.97,7.34,4.17,4.38,1.07,1.86,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-18,6.6,7.61,4.23,4.54,0.93,1.99,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-19,7.01,7.78,4.26,4.49,0.96,2.1,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-20,8.04,8.32,4.92,4.66,1.24,2.18,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-21,8.14,8.31,4.97,4.93,1.3,2.1,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-22,8.1,8.37,4.96,4.79,1.32,2.04,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-23,8.06,8.16,4.86,4.63,1.25,2.03,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-24,7.21,8.1,4.46,4.46,1.09,2.01,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-25,7.0,8.33,4.33,4.77,1.02,2.13,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-26,7.46,8.09,4.68,4.88,0.99,2.13,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-27,8.26,8.67,5.04,5.17,1.27,2.1,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-28,8.3,8.91,5.22,5.39,1.28,2.12,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-29,8.6,8.71,5.1,5.13,1.34,2.12,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-30,8.25,9.01,4.84,5.12,1.25,1.99,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-01-31,7.36,8.22,4.4,4.81,1.08,2.01,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-01,7.0,8.79,4.31,5.02,0.94,2.17,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-02,7.23,8.44,4.52,5.12,0.97,2.18,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-03,8.29,8.82,4.88,5.37,1.23,2.27,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-04,8.41,9.1,5.06,5.59,1.23,2.2,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-05,8.39,8.67,5.01,5.26,1.28,2.06,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-06,8.26,8.8,5.07,5.13,1.22,2.11,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-07,7.22,8.15,4.42,4.7,1.04,2.01,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-08,6.92,8.47,4.34,4.81,1.0,2.15,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-09,7.84,8.54,4.96,5.12,1.11,2.26,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-10,8.56,8.74,5.25,5.21,1.27,2.21,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-11,8.63,8.5,5.34,5.07,1.32,2.1,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-12,8.39,8.25,5.35,4.89,1.26,2.04,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-13,8.1,7.8,5.01,4.77,1.21,1.93,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-14,6.66,7.01,4.2,4.19,0.96,1.87,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-15,6.78,7.89,4.36,4.59,0.87,2.21,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-16,7.79,8.45,4.81,4.96,1.05,2.3,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-17,8.39,8.47,5.21,4.93,1.29,2.27,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-18,8.78,8.61,5.29,5.07,1.37,2.2,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-19,8.46,8.02,5.1,4.76,1.34,2.04,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-20,8.41,7.64,5.02,4.47,1.28,1.99,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-21,7.31,7.21,4.39,4.27,1.12,1.96,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-22,7.28,7.46,4.31,4.28,0.93,2.11,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-23,7.97,7.64,4.83,4.67,1.09,2.21,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-24,8.67,7.77,5.16,4.76,1.32,2.18,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-25,8.51,8.33,5.33,4.79,1.33,2.05,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-26,8.39,8.54,5.03,5.2,1.27,2.08,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-27,7.84,8.52,4.67,5.71,1.19,1.94,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-28,7.14,7.96,4.21,4.85,1.03,1.95,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-02-29,6.84,8.35,4.05,5.08,0.88,2.11,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-01,7.62,8.64,4.42,5.11,0.99,2.1,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-02,8.13,8.96,4.82,5.34,1.27,2.04,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-03,8.18,9.11,4.86,5.37,1.21,2.04,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-04,8.09,9.23,4.84,5.41,1.22,2.02,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-05,7.97,8.51,4.7,4.99,1.2,1.99,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-06,7.26,9.25,4.19,5.34,1.02,1.89,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-07,6.62,9.52,3.87,5.6,0.83,1.97,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-08,7.06,9.05,4.21,5.67,0.96,1.98,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-09,7.62,10.28,4.38,6.88,1.14,2.0,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-10,7.62,10.95,4.41,6.99,1.15,1.96,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-11,7.35,13.01,4.08,8.29,1.07,1.83,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-12,7.09,15.36,3.62,10.75,1.01,1.76,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-13,6.63,13.45,3.02,10.43,0.84,1.63,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-14,6.34,15.24,3.21,13.54,0.74,1.84,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-15,6.65,14.25,3.21,14.17,0.79,1.77,Pennsylvania,PA,Northeast,Middle Atlantic
US-PA,2020-03-16,6.99,13.64,3.25,15.2,0.92,1.56,Pennsylvania,PA,Northeast,Middle Atlantic
